id,word,num
208,санкт-петербург,0.03236734693877551
209,фас,0.01873877551020408
210,беременная,0.04059591836734694
211,корректировка,0.02533469387755102
212,15%,0.03356734693877551
213,гибдд,0.023497959183673468
214,55,0.02944489795918367
215,беларусь,0.02730612244897959
216,осаго,0.02177142857142857
217,автовладелец,0.02444489795918367
218,банкрот,0.021053061224489796
219,200,0.015114285714285714
220,плательщик,0.02446938775510204
221,латвия,0.020053061224489795
222,счёт-фактура,0.022236734693877547
223,дивиденд,0.11814665321224353
224,вакансия,0.0195469387755102
225,мошеннический,0.016375510204081633
226,учётный,0.024191836734693876
227,1%,0.018714285714285715
228,массово,0.013061224489795917
229,25,0.01953877551020408
230,ос,0.02371836734693877
231,начисление,0.022028571428571425
232,мрот,0.11194500504540866
233,2019,0.014791836734693876
234,отчитываться,0.018020408163265306
235,фтс,0.018514285714285712
236,упд,0.14694752774974773
237,минприрода,0.012416326530612245
238,россии»,0.018285714285714284
239,софт,0.015959183673469386
240,индексация,0.013661224489795917
241,росстат,0.11042564902302542
242,евгений,0.027767346938775507
243,сбер,0.01576326530612245
244,онлайн,0.012514285714285712
245,армения,0.014224489795918366
246,документооборот,0.0773438216677369
247,70,0.02146938775510204
248,бухотчётность,0.013922448979591837
249,жкх,0.008746938775510202
250,беспошлинный,0.013604081632653059
251,ввоз,0.037481632653061224
252,аудит,0.070062379598202
253,наслать,0.013326530612244897
254,социально-экономический,0.011914285714285712
255,полис,0.014632653061224488
256,рекордный,0.015587755102040815
257,неквалифицированный,0.007885714285714286
258,мвд,0.009365986394557822
259,микрозаём,0.007097959183673469
260,2023-2025,0.009012244897959184
261,списывать,0.016391836734693875
262,антимонопольный,0.013251700680272108
263,telegram-канал,0.014746938775510204
264,ук,0.02406530612244898
265,«альфа-капитал»,0.02406530612244898
266,тасс,0.03197551020408163
267,«известий»,0.011579591836734694
268,&gt;&gt;&gt;,0.030877551020408157
269,лдпр,0.01480408163265306
270,высокооплачиваемый,0.011733333333333332
271,иван,0.01229795918367347
272,"""коммерсант""",0.00610204081632653
273,50,0.030612244897959183
274,65,0.030612244897959183
275,195,0.030612244897959183
276,призывник,0.030612244897959183
277,начислить,0.030612244897959183
278,грамотность,0.017746938775510205
279,3517,0.023416326530612246
280,стимулирование,0.02219591836734694
281,182н,0.030612244897959183
282,белгородский,0.021893877551020405
283,(работа,0.019685714285714286
284,контрагент,0.13840473351068705
285,годность,0.025314285714285716
286,анатолий,0.02043673469387755
287,аксаков,0.02043673469387755
288,начислять,0.030612244897959183
289,70%,0.017244897959183672
290,5%,0.020493877551020407
291,потенциально,0.030612244897959183
292,2026,0.011191836734693877
293,максут,0.030612244897959183
294,шадаев,0.030612244897959183
295,получатель,0.015902040816326533
296,it-специалист,0.01739591836734694
297,46,0.024151020408163262
298,экипировка,0.01726122448979592
299,2014,0.023322448979591837
300,всё-таки,0.01780408163265306
301,распечатать,0.026571428571428572
302,windows,0.009955102040816326
303,2015,0.030612244897959183
304,100%,0.019583673469387754
305,прогул,0.015183673469387754
306,(до,0.02346938775510204
307,24,0.02204489795918367
308,занятой,0.018828571428571427
309,нотариальный,0.030612244897959183
310,гпх,0.1956529217502981
311,размещать,0.011755102040816326
312,соцсеть,0.013269387755102042
313,реквизит,0.13748738647830472
314,альфа-банк,0.017016326530612247
315,ольга,0.009057142857142857
316,оформляться,0.010595918367346939
317,мобилизационный,0.018297959183673468
318,аннулировать,0.021359183673469388
319,000,0.019293877551020407
320,поменяться,0.024273469387755098
321,недобросовестный,0.014012244897959183
322,кассовый,0.021946938775510204
323,взимание,0.009959183673469388
324,оспорить,0.018281632653061222
325,травматизм,0.017293877551020406
326,мойка,0.008693877551020407
327,грузия,0.01136734693877551
328,подорожать,0.014542857142857144
329,программно-аппаратный,0.013775510204081633
330,фискальный,0.010563265306122447
331,неработающий,0.013016326530612245
332,безотзывный,0.013355102040816327
333,списание,0.010928571428571428
334,500,0.011187755102040816
335,«единый,0.014812244897959185
336,послабление,0.024673469387755102
337,ес,0.01540408163265306
338,«клерке»,0.014379591836734693
339,toyota,0.010240816326530613
340,149,0.012277551020408162
341,выкупить,0.010828571428571429
342,apple,0.011865306122448979
343,ретейлер,0.012289795918367347
344,2%,0.01306530612244898
345,мсфо,0.010297959183673468
346,(ifrs),0.010297959183673468
347,ежемесячный,0.007469387755102041
348,узбекистан,0.01123265306122449
349,8%,0.015183673469387754
350,2020,0.0103265306122449
351,тестировать,0.009836734693877552
352,выемка,0.011897959183673468
353,дистанционный,0.008253061224489796
354,безналичный,0.01446938775510204
355,доначисление,0.013755102040816326
356,разморозка,0.009459183673469387
357,криптовалюта,0.008322448979591836
358,субсидировать,0.008330612244897959
359,айтишник,0.010314285714285715
360,евразийский,0.01116734693877551
361,трата,0.015840816326530616
362,22%,0.010346938775510205
363,заём,0.008522448979591837
364,системообразующий,0.009604081632653062
365,мспрф,0.00933469387755102
366,безработный,0.014151020408163266
367,уволиться,0.01203265306122449
368,истекать,0.007918367346938775
369,прорабатывать,0.008424489795918368
370,уведомить,0.010138775510204081
371,рейтинговый,0.009191836734693875
372,спрогнозировать,0.013032653061224489
373,драгметалл,0.006359183673469388
374,ребрендинг,0.006865306122448979
375,втб,0.006824489795918367
376,17%,0.00930204081632653
377,40,0.017236734693877553
378,расписка,0.005208163265306123
379,госрегистрация,0.005579591836734695
380,авто,0.007395918367346939
381,1500,0.0040122448979591835
382,миронов,0.011257142857142858
383,ввп,0.00633061224489796
384,страхователь,0.004436734693877551
385,sputnik,0.009387755102040816
386,резидент,0.08534194110632053
387,промышленник,0.011612244897959183
388,пленарный,0.01445714285714286
389,минэкономики,0.004506122448979592
390,«вечерня,0.030612244897959183
391,исчислить,0.006171428571428572
392,б/с,0.003955102040816327
393,superjob,0.02451428571428571
394,rt,0.010155102040816325
395,еврокомиссия,0.005583673469387755
396,новостройка,0.02100612244897959
397,"""каникулы""",0.008930612244897959
398,импортозамещение,0.007003985710386825
399,незаконно,0.011453061224489797
400,инна,0.09339739473442804
401,белоус,0.005240816326530612
402,"""о",0.01633469387755102
403,макроэкономический,0.013616326530612243
404,краткосрочный,0.017285714285714286
405,мид,0.02040816326530612
406,обнародовать,0.02040816326530612
407,712,0.02040816326530612
408,«сведение,0.02040816326530612
409,персучёт,0.02040816326530612
410,производстве»,0.02040816326530612
411,вели,0.02040816326530612
412,очный,0.02040816326530612
413,очно-заочный,0.02040816326530612
414,упрощать,0.02040816326530612
415,повторно,0.02040816326530612
416,кбк,0.2272727272727273
417,102,0.019812244897959182
418,ростуризм,0.018146938775510203
419,гособоронзаказ,0.02040816326530612
420,неявка,0.02040816326530612
421,оставление,0.02040816326530612
422,услуг),0.016518367346938775
423,росстандарт,0.02040816326530612
424,фитнес-клуб,0.016983673469387756
425,«у,0.018061224489795916
426,спецоценка,0.017330612244897958
427,нанимать,0.018661224489795916
428,ратификация,0.009355102040816325
429,медиа,0.02040816326530612
430,туроператор,0.009020408163265305
431,майнинга,0.010644897959183672
432,договорный,0.017457142857142855
433,прослеживаемость,0.02040816326530612
434,штрафовать,0.02040816326530612
435,запросить,0.009261224489795918
436,$400,0.005420408163265306
437,инвестировать,0.016359183673469387
438,нпф,0.02040816326530612
439,иванович,0.02040816326530612
440,ikea,0.02040816326530612
441,осный,0.015653061224489794
442,капремонт,0.02040816326530612
443,фссп,0.009330612244897958
444,водительский,0.013583673469387754
445,роды,0.013987755102040816
446,пересчитывать,0.015742857142857142
447,188,0.017987755102040814
448,250,0.01964081632653061
449,снилс,0.018457142857142856
450,приёмка,0.0195469387755102
451,шенгенский,0.011473469387755102
452,матвиенко,0.01599591836734694
453,нецелесообразный,0.017379591836734692
454,1/3,0.017069387755102042
455,даниил,0.009922448979591837
456,егоров,0.009922448979591837
457,проактивный,0.01396326530612245
458,«этый,0.01306938775510204
459,рассылать,0.019477551020408164
460,подраздел,0.018922448979591836
461,41%,0.005657142857142857
462,довольствие,0.02040816326530612
463,(переть,0.011763265306122449
464,пристав,0.01183265306122449
465,дорогой,0.01400408163265306
466,вредить,0.009820408163265305
467,прослеживать,0.014763265306122448
468,баталин,0.0073346938775510195
469,озвучить,0.006889795918367346
470,топ,0.014371428571428571
471,ростов-на-дону,0.013620408163265305
472,продлевать,0.009816326530612244
473,накопительный,0.012167346938775508
474,adidas,0.01237142857142857
475,неуплата,0.012277551020408162
476,тимбилдинг,0.013248979591836733
477,тульский,0.010799999999999999
478,возмещать,0.00923265306122449
479,(сфр),0.020065306122448976
480,ежемесячно,0.01274285714285714
481,штрихкод,0.01177142857142857
482,bank,0.012685714285714286
483,гарантийный,0.013420408163265304
484,ввозить,0.007530612244897959
485,«на,0.007481632653061223
486,профзаболевание,0.012608163265306121
487,разовый,0.010555102040816326
488,26%,0.010081632653061223
489,поддельный,0.02034285714285714
490,несвоевременный,0.02040816326530612
491,загранпаспорт,0.008677551020408163
492,комплектующие,0.006726530612244898
493,(противодействия),0.01920816326530612
494,ратифицировать,0.004387755102040816
495,пилотный,0.010057142857142857
496,банкинг,0.010595918367346939
497,864,0.00853877551020408
498,гоз,0.011134693877551019
499,гис,0.007404081632653061
500,графа,0.015616326530612243
501,135,0.005338775510204081
502,спецоперация,0.009632653061224489
503,легализовать,0.0076326530612244895
504,въезжать,0.012159183673469387
505,трудоустройство,0.008791836734693878
506,кризисный,0.012040816326530611
507,общепит,0.008391836734693877
508,350,0.012122448979591836
509,суточный,0.009922448979591837
510,партнёрский,0.011289795918367346
511,активизироваться,0.017289795918367344
512,визовый,0.00957142857142857
513,выгодоприобретатель,0.016028729202762007
514,санаторно-курортный,0.010612244897959183
515,п9,0.008122448979591837
516,собянин,0.011081632653061224
517,окз,0.009726530612244898
518,черногория,0.0076326530612244895
519,6/2020,0.009093877551020407
520,автоконцерн,0.00803265306122449
521,05,0.011195918367346937
522,пп,0.007885714285714286
523,it-бизнес,0.009061224489795917
524,стартап,0.013589432592141761
525,пбу,0.04626869094578479
526,шойгу,0.01277142857142857
527,допуск,0.006685714285714285
528,вечером,0.008175510204081632
529,мессенджер,0.00770204081632653
530,25/2018,0.01089795918367347
531,ппа,0.008877551020408162
532,«об,0.007799999999999999
533,76%,0.008163265306122448
534,тратиться,0.007710204081632653
535,карточный,0.02040816326530612
536,revolut,0.009469387755102041
537,подключиться,0.008448979591836733
538,продление,0.006187755102040816
539,(иис),0.005889795918367347
540,возгорание,0.007791836734693876
541,рсв,0.01743673469387755
542,дебетовый,0.008440816326530612
543,кешбэк,0.0069551020408163255
544,поблажка,0.007583673469387754
545,адвокатский,0.008159183673469387
546,учете»,0.009024489795918366
547,совершенствовать,0.009493877551020408
548,сбп,0.04907806623245574
549,зачислить,0.006089795918367347
550,«кнопка»,0.009306122448979591
551,смартфон,0.007946938775510204
552,предупредительный,0.00583673469387755
553,46%,0.006248979591836735
554,предзаказ,0.007616326530612244
555,990,0.007616326530612244
556,60%,0.006832653061224489
557,непристегнуть,0.009126530612244896
558,внереализационный,0.00843673469387755
559,partners,0.0066489795918367334
560,fix,0.006697959183673469
561,price,0.006697959183673469
562,52,0.006665306122448979
563,росреестр,0.004518367346938775
564,вредоносный,0.006032653061224489
565,859%,0.006493877551020408
566,выездной,0.006493877551020408
567,мфц,0.006244897959183673
568,силуановый,0.006310204081632652
569,провайдер,0.0049387755102040815
570,онлайн-школа,0.007310204081632653
571,графика,0.011620408163265306
572,гир,0.006624489795918367
573,бо,0.006624489795918367
574,товаропроизводитель,0.005232653061224489
575,€1000,0.006591836734693877
576,хозпостройка,0.008106122448979592
577,(центробанк,0.007053061224489796
578,цб),0.007053061224489796
579,«двигать»,0.007053061224489796
580,4%,0.004648979591836734
581,«клеркпремиум»,0.005881632653061224
582,29,0.008518367346938775
583,финляндия,0.006191836734693877
584,9%,0.005473469387755101
585,нк),0.006408163265306122
586,аутсорсинг,0.006473469387755101
587,«клерк»,0.00703265306122449
588,124%,0.00536734693877551
589,предпенсионер,0.006138775510204081
590,2018,0.006314285714285714
591,appstore,0.006142857142857142
592,киргизия,0.006987755102040815
593,нежилой,0.00620408163265306
594,неограниченный,0.005432653061224489
595,3%,0.0068081632653061224
596,удалённый,0.005914285714285714
597,экстренный,0.018722448979591834
598,реорганизовать,0.005416326530612245
599,лизинговый,0.004159183673469387
600,товарооборот,0.005999999999999999
601,приравниваться,0.006187755102040816
602,благотворительность,0.004820408163265306
603,1000,0.008089795918367346
604,рецептурный,0.004514285714285714
605,топ-15,0.005971428571428571
606,просрочить,0.005685714285714285
607,вина,0.004126530612244898
608,запчасть,0.004648979591836734
609,ндд,0.004122448979591836
610,импортёр,0.023363682230987982
611,vk,0.0056408163265306115
612,club,0.006351020408163264
613,фз,0.004812244897959184
614,татарстан,0.0058
615,поощрение,0.003922448979591837
616,капиталовложение,0.003922448979591837
617,дилерский,0.004310204081632653
618,подмосковье,0.005587755102040816
619,депозитарий,0.02040816326530612
620,наравне,0.004306122448979591
621,госкомпания,0.005020408163265305
622,денис,0.0043918367346938774
623,мантур,0.0043918367346938774
624,(от,0.004371428571428571
625,госзакупка,0.0048734693877551015
626,65%,0.004999999999999999
627,56,0.012975510204081633
628,mazda,0.004853061224489795
629,просрочка,0.004408163265306122
630,коронавирус,0.0038734693877551015
631,mazars,0.005424489795918366
632,слиток,0.004583673469387754
633,проинформировать,0.003208163265306122
634,отзывный,0.003208163265306122
635,qiwi,0.004506122448979592
636,32%,0.004869387755102041
637,557,0.004795918367346938
638,восстанавливаться,0.004893877551020408
639,иис,0.004840816326530612
640,unionpay,0.004142857142857143
641,05%,0.004163265306122449
642,24%,0.0036653061224489795
643,некоммерческий,0.003930612244897959
644,перераспределить,0.0032367346938775507
645,экспортёр,0.006608163265306121
646,испытательный,0.0069551020408163255
647,зарегистрироваться,0.006285714285714285
648,москвы»,0.009975510204081632
649,рублёвый,0.02040816326530612
650,депозитарный,0.0031224489795918364
651,замедлиться,0.0028816326530612243
652,(на,0.009134693877551019
653,ужесточение,0.02040816326530612
654,базисный,0.013546938775510203
655,джиоев,0.010061224489795918
656,аналитика,0.02040816326530612
657,134,0.003922448979591837
658,«интерфакс»,0.005832653061224489
659,срзп,0.007248979591836734
660,23%,0.0046326530612244895
661,"""согласие""",0.02040816326530612
662,баррель,0.009812244897959182
663,инвестирование,0.012914285714285713
664,мск,0.0044571428571428574
665,«деловой,0.004510204081632652
666,коррекция,0.02040816326530612
667,неприменение,0.00924081632653061
668,жилищно-коммунальный,0.009559183673469387
669,скупка,0.004889795918367346
670,упростить,0.007265306122448979
671,«этажи»,0.016302040816326527
672,(вэф),0.004314285714285714
673,ernst,0.005183673469387755
674,&amp;,0.005183673469387755
675,young,0.005183673469387755
676,2030,0.0024653061224489793
677,предусмотренный,0.006702040816326531
678,пропорционально,0.009330612244897958
679,зампредседателя,0.02040816326530612
680,совфеда,0.014751020408163264
681,тренд,0.005122448979591836
682,краснов,0.0034408163265306118
683,bloomberg,0.009840816326530612
684,москвой»,0.02040816326530612
685,перерасчёт,0.02040816326530612
686,пассив,0.018351020408163263
687,взыскать,0.003489795918367347
688,недоимка,0.003489795918367347
689,леонид,0.003755102040816326
690,горнина,0.003755102040816326
691,«работару»,0.0073346938775510195
692,вразрез,0.012595918367346937
693,выманивание,0.0046693877551020405
694,инфляционный,0.006848979591836734
695,"""прайм""",0.006616326530612244
696,19,0.005040816326530612
697,карантин,0.012065306122448978
698,денежно-кредитный,0.012440816326530612
699,опек,0.002636734693877551
700,взаимозачёт,0.0036163265306122447
701,2023–2025,0.006061224489795918
702,стойкость,0.02040816326530612
703,чебесков,0.0030326530612244896
704,аудиторов»,0.008016326530612244
705,zoom,0.005293877551020408
706,(мск),0.005959183673469387
707,оговорить,0.02034285714285714
708,трёхлетний,0.003257142857142857
709,стратег,0.02040816326530612
710,бахтин,0.02040816326530612
711,19%,0.003808163265306122
712,“ъ”,0.003420408163265306
713,«известия»,0.020163265306122446
714,наталья,0.002877551020408163
715,дольщик,0.0031428571428571426
716,антироссийский,0.005240816326530611
717,законодательно,0.0027959183673469386
718,новшество,0.0036448979591836733
719,замруководитель,0.0026448979591836732
720,артём,0.007306122448979591
721,потребкредит,0.0030163265306122444
722,фиксация,0.017734693877551017
723,ру»,0.01450204081632653
724,2016,0.0037673469387755096
725,нина,0.004146938775510204
726,останин,0.004146938775510204
727,донбасс,0.00413469387755102
728,владислав,0.008742857142857142
729,суверенный,0.004608163265306122
730,корректировать,0.002759183673469387
731,ускоренный,0.011122448979591837
732,нацвалюта,0.004261224489795918
733,(цмакп),0.009077551020408163
734,"россии""",0.0028693877551020405
735,22h2,0.0037591836734693876
736,перечисление,0.005379591836734693
737,смягчить,0.02040816326530612
738,ек,0.0035673469387755103
739,заботкин,0.02040816326530612
740,укрепиться,0.00533469387755102
741,32,0.006657142857142856
742,клиринговый,0.02040816326530612
743,(нкц),0.02040816326530612
744,нкц,0.02040816326530612
745,сро,0.02195899458765251
746,аас,0.0031265306122448978
747,валерий,0.006595918367346938
748,"""госуслуги""",0.006832653061224489
749,рубля),0.02040816326530612
750,головченко,0.002338775510204081
751,коксоваться,0.001914285714285714
752,2514,0.003763265306122449
753,срочник,0.01020408163265306
754,сержантский,0.01020408163265306
755,австрия,0.01020408163265306
756,2609,0.01020408163265306
757,гигиена,0.01020408163265306
758,соцстрахование,0.01020408163265306
759,надбавка,0.01020408163265306
760,георгиевский,0.01020408163265306
761,высококвалифицированный,0.01020408163265306
762,неправомерно,0.01020408163265306
763,№7,0.01020408163265306
764,10-11,0.006959183673469388
765,обществознание,0.006959183673469388
766,спальная,0.01020408163265306
767,термобельё,0.01020408163265306
768,10-20%,0.01020408163265306
769,платёжка,0.01020408163265306
770,октмый,0.01020408163265306
771,«налоговый,0.01020408163265306
772,тайна»,0.01020408163265306
773,интригующий,0.009342857142857142
774,клерк,0.009342857142857142
775,мерч,0.009342857142857142
776,толстовка,0.009342857142857142
777,принтом,0.009342857142857142
778,стиль!,0.009342857142857142
779,гладков,0.01020408163265306
780,заговаривать,0.01020408163265306
781,ужесточать,0.01020408163265306
782,самовольный,0.01020408163265306
783,дезертирство,0.01020408163265306
784,счетно-сортировальный,0.01020408163265306
785,валидатор,0.01020408163265306
786,115-фз,0.01020408163265306
787,него?,0.01020408163265306
788,отчетностью?,0.01020408163265306
789,«новое,0.01020408163265306
790,люди»,0.01020408163265306
791,решетников,0.01020408163265306
792,скан,0.01020408163265306
793,разбогатеть,0.00889795918367347
794,iт-компания,0.01020408163265306
795,привлекаться,0.01020408163265306
796,брифинг,0.01020408163265306
797,специальности»,0.01020408163265306
798,40-50%,0.006779591836734693
799,медучреждение,0.01020408163265306
800,говорящий,0.01020408163265306
801,квд,0.01020408163265306
802,радикулит,0.01020408163265306
803,сзв-стаж,0.01020408163265306
804,безвизовый,0.01020408163265306
805,сторонний,0.01020408163265306
806,кудрин,0.01020408163265306
807,«яндекс»,0.01020408163265306
808,увозить,0.01020408163265306
809,«кадровый,0.01020408163265306
810,дырами»,0.01020408163265306
811,работник-мужчина,0.01020408163265306
812,«эвакуировали»,0.01020408163265306
813,iт,0.01020408163265306
814,(атор),0.0054571428571428575
815,205,0.01020408163265306
816,якутия,0.01020408163265306
817,авдонин,0.01020408163265306
818,авиабилет,0.00783673469387755
819,хождение,0.008118367346938774
820,44-фз,0.01020408163265306
821,25-го,0.01020408163265306
822,28-быть,0.01020408163265306
823,студент-очник,0.01020408163265306
824,магистратура,0.01020408163265306
825,заочный,0.01020408163265306
826,$100,0.004191836734693877
827,«бумажный,0.01020408163265306
828,привычки»,0.01020408163265306
829,файл,0.01020408163265306
830,невыход,0.007795918367346938
831,образцово,0.005999999999999999
832,раскритиковать,0.007583673469387754
833,иванов,0.01020408163265306
834,анна,0.01020408163265306
835,абрамович,0.01020408163265306
836,изольда,0.01020408163265306
837,призадуматься,0.01020408163265306
838,mcdonald’s,0.008546938775510203
839,3-ндфл,0.01020408163265306
840,13%,0.01020408163265306
841,разворачивать,0.01020408163265306
842,репатриация,0.01020408163265306
843,великобритания,0.0057061224489795915
844,microsoft,0.0061959183673469375
845,раскусить,0.01020408163265306
846,разыграть,0.01020408163265306
847,микроэлектроника,0.0075673469387755096
848,нуждаемость,0.01020408163265306
849,маркетплейс?,0.01020408163265306
850,15%),0.01020408163265306
851,лесопромышленный,0.01020408163265306
852,переориентация,0.01020408163265306
853,спч,0.01020408163265306
854,точен,0.01020408163265306
855,взыскивать,0.008946938775510204
856,внесудебный,0.008946938775510204
857,летательный,0.01020408163265306
858,дтп,0.01020408163265306
859,6038-у,0.01020408163265306
860,нововведение,0.01010204081632653
861,прибалтийский,0.006220408163265306
862,mango,0.01020408163265306
863,zara,0.01020408163265306
864,коворкинг,0.008257142857142857
865,золотовалютный,0.004897959183673469
866,бережливый,0.008506122448979591
867,финорганизация,0.01020408163265306
868,бизнес-омбудсмен,0.006302040816326531
869,«забизнесрф»,0.006302040816326531
870,элина,0.006302040816326531
871,сидоренко,0.006302040816326531
872,136,0.0059469387755102035
873,полмесяца,0.0059469387755102035
874,(без,0.004375510204081633
875,заявлений),0.004375510204081633
876,подмога,0.009808163265306123
877,напрягаться,0.009808163265306123
878,зачем?,0.009808163265306123
879,хотите?»,0.009808163265306123
880,неполученный,0.01020408163265306
881,отчитывать,0.01020408163265306
882,(ить,0.009061224489795917
883,закона),0.009061224489795917
884,(рсв,0.007065306122448979
885,6-ндфл),0.007065306122448979
